date,mean,mean_se,mean_ci_lower,mean_ci_upper
2026-04-03,1.2518404739434499,1.796710541726213,-2.269647478483378,4.773328426370277
2026-04-06,1.2518404739434499,1.8006386092923845,-2.2773463494419137,4.781027297328814
2026-04-07,1.2518404739434499,1.8045581264671757,-2.2850284619412906,4.78870940982819
2026-04-08,1.2518404739434499,1.8084691488446891,-2.292693924943947,4.796374872830847
2026-04-09,1.2518404739434499,1.812371731419177,-2.300342846236637,4.804023794123537
2026-04-10,1.2518404739434499,1.8162659285940634,-2.307975332448112,4.811656280335011
2026-04-13,1.2518404739434499,1.820151794190794,-2.3155914890664673,4.8192724369533675
2026-04-14,1.2518404739434499,1.824029381457513,-2.3231914204561477,4.8268723683430474
2026-04-15,1.2518404739434499,1.8278987430775775,-2.3307752298746354,4.834456177761535
2026-04-16,1.2518404739434499,1.8317599311779091,-2.33834301948882,4.84202396737572
2026-04-17,1.2518404739434499,1.8356129973371864,-2.3458948903910537,4.8495758382779535
2026-04-20,1.2518404739434499,1.8394579925938837,-2.3534309426149074,4.857111890501807
2026-04-21,1.2518404739434499,1.8432949674541594,-2.360951275150634,4.864632223037534
2026-04-22,1.2518404739434499,1.8471239718995967,-2.3684559859603342,4.872136933847234
2026-04-23,1.2518404739434499,1.8509450553947981,-2.37594517199285,4.87962611987975
2026-04-24,1.2518404739434499,1.8547582668948435,-2.3834189291983727,4.887099877085273
2026-04-27,1.2518404739434499,1.8585636548526052,-2.390877352542788,4.894558300429688
2026-04-28,1.2518404739434499,1.8623612672259335,-2.398320536021755,4.902001483908655
2026-04-29,1.2518404739434499,1.8661511514847064,-2.4057485726745256,4.909429520561425
2026-04-30,1.2518404739434499,1.869933354617754,-2.413161554597513,4.916842502484412
2026-05-01,1.2518404739434499,1.8737079231396543,-2.4205595729576164,4.924240520844516
2026-05-04,1.2518404739434499,1.8774749030974096,-2.427942718005301,4.9316236658922
2026-05-05,1.2518404739434499,1.881234340076998,-2.435311079087442,4.938992026974342
2026-05-06,1.2518404739434499,1.8849862792098113,-2.4426647446599428,4.946345692546842
2026-05-07,1.2518404739434499,1.888730765178976,-2.450003802300121,4.953684750187021
2026-05-08,1.2518404739434499,1.892467842225561,-2.457328338718879,4.961009286605779
2026-05-11,1.2518404739434499,1.8961975541546776,-2.464638439772657,4.968319387659557
2026-05-12,1.2518404739434499,1.8999199443414694,-2.4719341904751744,4.975615138362074
2026-05-13,1.2518404739434499,1.9036350557369979,-2.4792156750089642,4.982896622895864
2026-05-14,1.2518404739434499,1.9073429308740244,-2.486482976736708,4.990163924623608
2026-05-15,1.2518404739434499,1.911043611872692,-2.4937361782123677,4.9974171260992675
2026-05-18,1.2518404739434499,1.914737140446107,-2.5009753611921313,5.0046563090790315
2026-05-19,1.2518404739434499,1.9184235579058253,-2.5082006066451585,5.011881554532058
2026-05-20,1.2518404739434499,1.9221029051672434,-2.515411994764154,5.019092942651054
2026-05-21,1.2518404739434499,1.9257752227548954,-2.522609604975745,5.026290552862645
2026-05-22,1.2518404739434499,1.929440550807663,-2.529793515950694,5.033474463837594
2026-05-25,1.2518404739434499,1.9330989290838916,-2.5369638056139254,5.040644753500825
2026-05-26,1.2518404739434499,1.9367503969664237,-2.544120551154393,5.047801499041293
2026-05-27,1.2518404739434499,1.940394993467544,-2.55126382903477,5.054944776921669
2026-05-28,1.2518404739434499,1.9440327572338438,-2.558393715000982,5.062074662887882
2026-05-29,1.2518404739434499,1.9476637265510008,-2.5655102840915798,5.069191231978479
2026-06-01,1.2518404739434499,1.9512879393484812,-2.572613610646951,5.076294558533851
2026-06-02,1.2518404739434499,1.9549054332041622,-2.5797037683183803,5.0833847162052805
2026-06-03,1.2518404739434499,1.9585162453488774,-2.586780830076962,5.090461777963862
2026-06-04,1.2518404739434499,1.9621204126708878,-2.5938448682223583,5.097525816109258
2026-06-05,1.2518404739434499,1.9657179717202784,-2.60089595439142,5.104576902278319
2026-06-08,1.2518404739434499,1.9693089587132833,-2.6079341595666614,5.111615107453561
2026-06-09,1.2518404739434499,1.9728934095365382,-2.6149595540845962,5.1186405019714964
2026-06-10,1.2518404739434499,1.9764713597512658,-2.6219722076439393,5.1256531555308396
2026-06-11,1.2518404739434499,1.9800428445973912,-2.628972189313676,5.132653137200576
2026-06-12,1.2518404739434499,1.9836078989975914,-2.6359595675409944,5.139640515427894
2026-06-15,1.2518404739434499,1.9871665575612805,-2.6429344101591,5.146615358046
2026-06-16,1.2518404739434499,1.990718854588528,-2.649896784394894,5.153577732281794
2026-06-17,1.2518404739434499,1.9942648240739171,-2.6568467568765346,5.160527704763434
2026-06-18,1.2518404739434499,1.9978044997103401,-2.663784393640878,5.167465341527778
2026-06-19,1.2518404739434499,2.001337914892733,-2.6707097601407948,5.174390708027694
2026-06-22,1.2518404739434499,2.0048651027217526,-2.677622921252381,5.181303869139281
2026-06-23,1.2518404739434499,2.0083860960073916,-2.6845239412820407,5.18820488916894
2026-06-24,1.2518404739434499,2.011900927272544,-2.6914128839734746,5.195093831860374
2026-06-25,1.2518404739434499,2.0154096287565046,-2.69828981251454,5.20197076040144
2026-06-26,1.2518404739434499,2.0189122324184234,-2.705154789544019,5.208835737430919
2026-06-29,1.2518404739434499,2.022408769940699,-2.7120078771582725,5.215688825045172
2026-06-30,1.2518404739434499,2.0258992727323246,-2.718849136917795,5.222530084804695
2026-07-01,1.2518404739434499,2.0293837719321774,-2.725678629853665,5.229359577740565
2026-07-02,1.2518404739434499,2.0328622984122613,-2.7324964164738983,5.236177364360798
2026-07-03,1.2518404739434499,2.0363348827808974,-2.739302556769702,5.242983504656602
2026-07-06,1.2518404739434499,2.039801555385867,-2.7460971102216334,5.249778058108533
2026-07-07,1.2518404739434499,2.043262346317504,-2.752880135805665,5.256561083692565
2026-07-08,1.2518404739434499,2.0467172854117446,-2.759651691999156,5.263332639886055
2026-07-09,1.2518404739434499,2.050166402253127,-2.766411836786736,5.270092784673636
2026-07-10,1.2518404739434499,2.053609726177747,-2.7731606276660963,5.2768415755529965
2026-07-13,1.2518404739434499,2.057047286276169,-2.779898121653695,5.283579069540595
2026-07-14,1.2518404739434499,2.060479111396294,-2.7866243752903803,5.2903053231772805
2026-07-15,1.2518404739434499,2.0639052301461835,-2.793339444646921,5.29702039253382
2026-07-16,1.2518404739434499,2.0673256708968424,-2.800043385329466,5.3037243332163655
2026-07-17,1.2518404739434499,2.0707404617849603,-2.8067362524849124,5.310417200371813
2026-07-20,1.2518404739434499,2.0741496307156098,-2.813418100806198,5.317099048693098
2026-07-21,1.2518404739434499,2.0775532053649095,-2.8200889845375197,5.323769932424419
2026-07-22,1.2518404739434499,2.080951213182644,-2.8267489574794653,5.3304299053663655
2026-07-23,1.2518404739434499,2.084343681394848,-2.8333980729940813,5.3370790208809815
2026-07-24,1.2518404739434499,2.08773063700635,-2.8400363840098612,5.343717331896761
2026-07-27,1.2518404739434499,2.091112106803279,-2.8466639430266523,5.3503448909135525
2026-07-28,1.2518404739434499,2.094488117355541,-2.8532808021205125,5.356961750007413
2026-07-29,1.2518404739434499,2.0978586950192497,-2.859887012948477,5.363567960835377
2026-07-30,1.2518404739434499,2.101223865939129,-2.8664826267532617,5.370163574640161
2026-07-31,1.2518404739434499,2.1045836560508797,-2.8730676943679065,5.376748642254807
2026-08-03,1.2518404739434499,2.1079380910835113,-2.8796422662203445,5.383323214107245
2026-08-04,1.2518404739434499,2.1112871965616398,-2.8862063923379018,5.389887340224801
2026-08-05,1.2518404739434499,2.114630997807754,-2.892760122351746,5.396441070238646
2026-08-06,1.2518404739434499,2.117969519944451,-2.8993035055012615,5.402984453388161
2026-08-07,1.2518404739434499,2.1213027878966355,-2.905836590638365,5.4095175385252645
2026-08-10,1.2518404739434499,2.1246308263936933,-2.912359426231761,5.41604037411866
2026-08-11,1.2518404739434499,2.1279536599716304,-2.918872060371138,5.422553008258038
2026-08-12,1.2518404739434499,2.1312713129751844,-2.925374540771305,5.429055488658205
2026-08-13,1.2518404739434499,2.134583809559905,-2.9318669147762697,5.435547862663169
