,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_middle,stoch_k,stoch_d,stoch_j,adx,obv,ichimoku_a,ichimoku_b,rolling_std,fibo_0,fibo_0.382,fibo_0.5,fibo_0.618,fibo_1,atr,mfi
2002-02-21,34.79,34.95,33.48,33.48,109307800,36.8125,36.58491646467206,38.8296,37.79471814341856,39.6042,42.546652965877925,31.02962278267549,-1.166278133356684,-0.9541395515926484,-0.21213858176403566,39.825218871689714,33.799781128310286,36.8125,0.0,12.145082463419305,-24.29016492683861,24.385893372263247,112632300,36.72,38.36,1.5454921716360306,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4416757115982968,27.11628148586999
2002-02-22,33.65,34.2,33.09,33.65,99824200,36.547999999999995,36.30540061089377,38.6826,37.632180177009985,39.52755,42.45812905576969,32.24917551025807,-1.2544308387488599,-1.0141978090238908,-0.24023302972496907,39.693101588158186,33.402898411841804,36.547999999999995,9.210526315789396,10.830989687960324,5.969599571447542,25.365450511370994,212456500,36.332499999999996,37.845,1.6134030722794694,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4179845893412755,26.45042984789343
2002-02-25,34.01,35.25,33.96,35.01,88994700,36.357000000000006,36.182029124141984,38.5582,37.529349581833124,39.468599999999995,42.38401831889636,41.20584956988875,-1.2007108120475891,-1.0515004096286305,-0.14921040241895867,39.386409843490156,33.32759015650986,36.357000000000006,31.578947368420973,13.596491228070121,67.54385964912268,25.0721405803201,301451200,35.9325,37.845,1.5540544595072838,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.430985690102613,33.89599762838705
2002-02-26,35.23,35.43,34.37,34.88,94683300,36.1485,36.058026350414174,38.4246,37.425453519800456,39.402,42.30935146995212,40.65261438436879,-1.1553095283124293,-1.0722622333653904,-0.08304729494703889,38.97503338912436,33.321966610875634,36.1485,29.440789473684205,23.41008771929819,41.502192982456236,24.609081750940984,206767900,35.815,37.845,1.4499810343437385,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4044867122381408,41.7363608611844
2002-02-27,35.4,35.51,34.06,34.4,95159300,35.9695,35.90011907894616,38.3174,37.30680828372985,39.338,42.230651455325734,38.5922970433681,-1.1448633997072477,-1.0867824666337618,-0.05808093307348594,38.762652161955145,33.17634783804485,35.9695,21.546052631578874,27.52192982456135,9.59429824561392,24.407242322216838,111608600,35.815,37.845,1.432856826122913,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4077376613639874,42.008710097905634
2002-02-28,34.51,34.97,33.75,33.78,95711200,35.745,35.69820297618938,38.190799999999996,37.16850207652476,39.2659,42.14656537119314,36.05076681388592,-1.173090924022766,-1.1040441581115625,-0.06904676591120351,38.48368946758016,33.00631053241983,35.745,11.348684210526281,20.778508771929786,-7.510964912280727,24.44630465058557,15897400,35.65,37.845,1.4049180534104333,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.3943278284094167,42.22011013110213
2002-03-01,34.15,35.75,34.09,35.74,86081600,35.6065,35.70218364512372,38.0896,37.11248238724928,39.21185,42.08281845207679,47.76260860767983,-1.025484671859445,-1.0883322608611392,0.06284758900169418,38.03439023636457,33.17860976363542,35.6065,43.585526315789465,25.493421052631543,79.76973684210529,23.599202412200746,101979000,35.36,37.845,1.2454814118744806,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4354472692373155,42.42833218289018
2002-03-04,35.75,37.23,32.74,37.15,105734600,35.557,35.840070917016696,38.0074,37.11395366618068,39.16875,42.03373568140936,54.253383650570726,-0.7856736803142894,-1.0278005447517693,0.24212686443747988,37.810353944642166,33.30364605535784,35.557,91.30434782608693,48.74618611746755,176.42067124332567,22.36730717664909,207713600,35.53,37.67,1.155946183394273,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.6536296071489356,44.630734517714856
2002-03-05,36.94,37.87,36.81,37.42,91452600,35.58200000000001,35.9905403534913,37.9456,37.1259554831932,39.128099999999996,41.9878278636839,55.39630218637256,-0.5672955680744707,-0.9356995494163096,0.36840398134183894,37.905295934622714,33.2587040653773,35.58200000000001,91.22807017543867,75.37264810577169,122.93891431477263,21.709359663831286,299166200,35.69,37.67,1.1918256672051724,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.6112274923525827,50.77053219359884
2002-03-06,37.05,37.95,36.6,37.6,86943400,35.646499999999996,36.14382222458737,37.9218,37.14454546424445,39.092,41.944167884940775,56.182260820813326,-0.3753777243757668,-0.823635184408201,0.4482574600324343,38.11419750979216,33.17880249020783,35.646499999999996,93.2821497120921,91.93818923787256,95.97007066053118,20.89610915845429,386109600,35.71,37.67,1.2659021122706025,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.5925683857559696,51.85320458962767
2002-03-07,38.18,38.33,37.01,37.68,85496000,35.727500000000006,36.29012486986476,37.885799999999996,37.165543681332906,39.05465,41.90173835374734,56.54872666044527,-0.2143551662143821,-0.7017791807694373,0.48742401455505524,38.345918415730104,33.10908158426991,35.727500000000006,88.37209302325583,90.9607709702622,83.19473712924307,20.438840966445863,471605600,35.745,37.67,1.343220305620093,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.5730992153448289,58.46525227798348
2002-03-08,38.29,39.03,38.13,38.67,84443700,35.9015,36.51677964416336,37.872800000000005,37.22454196833946,39.01225,41.86958175321254,60.9060787747581,-0.00678073841027782,-0.5627794922976055,0.5559987538873277,38.80130878677106,33.00169121322894,35.9015,94.27662957074723,91.97695743536504,98.87597384151164,20.53011810045211,556049300,35.92,37.67,1.4875705202067113,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.5571635571059126,65.03840028052446
2002-03-11,38.35,39.19,38.06,38.53,71035200,36.0195,36.7085149161478,37.8496,37.2757364009536,38.9654,41.836352084026345,59.98990917439701,0.14475798124718153,-0.4212719975886481,0.5660299788358296,39.137284309382984,32.90171569061702,36.0195,89.76744186046515,90.80538815148941,87.69154927841663,20.72876794994553,485014100,35.965,37.67,1.5993896039488527,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.52665187445549,64.72051768887445
2002-03-12,38.0,38.0,37.32,38.0,82652100,36.088,36.8315134955623,37.809400000000004,37.30413889503385,38.9152,41.798179426473844,56.52352274759027,0.21955603247457134,-0.2931063915760042,0.5126624240505755,39.31472341545333,32.86127658454667,36.088,81.55038759689924,88.53148634270387,67.58819010528998,20.10196770123611,402362000,35.965,37.67,1.6552741862106926,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.5040338834229552,57.46489820205249
2002-03-13,37.41,37.66,36.0,37.08,71376200,36.1255,36.855178876937316,37.7444,37.29534913444429,38.845349999999996,41.75123236750396,51.013189207166754,0.2022661178239531,-0.19403188969601276,0.39629800751996586,39.379915308444026,32.87108469155598,36.1255,67.28682170542635,79.53488372093024,42.79069767441857,19.0144693283984,330985800,35.965,37.67,1.6694798275790494,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.53946003460703,58.849022493445354
2002-03-14,37.4,37.4,36.72,36.86,70700500,36.120999999999995,36.855638031514715,37.703399999999995,37.27827661936804,38.77515,41.70256338872283,49.76384493042308,0.16886500386322467,-0.12145251098416526,0.29031751484738993,39.37108861415113,32.87091138584886,36.120999999999995,63.87596899224807,70.90439276485789,49.81912144702844,18.00464941076338,260285300,35.965,37.67,1.667260280238749,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4780700321350992,65.782493240756
2002-03-15,36.9,37.33,36.6,37.23,63966500,36.1385,36.89129155232283,37.6458,37.27638341860851,38.718050000000005,41.65806027042708,51.89753207981153,0.17028732194113871,-0.06310454439910448,0.2333918663402432,39.40845581007371,32.86854418992629,36.1385,69.61240310077515,66.92506459948319,74.98708010335906,17.1729739287941,324251800,36.78,37.67,1.6774519367053506,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.4246364584111633,65.21245478510951
2002-03-18,37.64,37.94,37.05,37.44,78938300,36.2215,36.94354949972066,37.5646,37.28279975513367,38.65575,41.61608952146761,53.11470766241354,0.18621321420228298,-0.013240992678826988,0.19945420688110999,39.53482627428011,32.90817372571989,36.2215,72.86821705426354,68.78552971576225,81.03359173126611,16.08982214181962,403190100,36.78,37.67,1.6997005154031728,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.3864481399532231,64.93272967492324
2002-03-19,37.6,37.88,37.22,37.38,58947600,36.3565,36.98511621403298,37.4788,37.286611529442155,38.5977,41.573939376975396,52.70436272630759,0.19178235242167574,0.02776367634127356,0.1640186760804022,39.627342551978764,33.08565744802123,36.3565,71.93798449612409,71.47286821705426,72.86821705426374,15.084038339629036,344242500,36.78,37.67,1.6779068257045886,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.334558987099422,71.89719462503382
2002-03-20,36.88,37.08,36.04,36.06,61816500,36.402,36.897009907934596,37.3758,37.238509116522856,38.5474,41.519074308547786,44.550010643787566,0.0886609381785064,0.03994312870872013,0.048717809469786266,39.62947331512362,33.17452668487638,36.402,51.4728682170543,65.4263565891473,23.565891472868287,14.956484020771072,282426000,36.78,37.67,1.6556588766246678,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.334947630878035,73.69291561369471
2002-03-21,37.14,37.14,35.9,37.02,89198800,36.579,36.90872325003606,37.2864,37.22994013156118,38.510349999999995,41.474307400005024,50.543112503171,0.08343862288052861,0.048642227543081826,0.03479639533744679,39.52179391052706,33.63620608947294,36.579,66.35658914728688,63.25581395348843,72.5581395348838,14.954544068104257,371624800,36.755,37.67,1.5096214234243894,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.3281656572438898,73.84839993988246
2002-03-22,36.94,37.14,36.47,36.68,58930100,36.7305,36.88694008336596,37.1978,37.20837385189211,38.4701,41.4266028487612,48.5420499179023,0.05127369069117549,0.04916852017270056,0.002105170518474926,39.34860217520922,34.112397824790776,36.7305,23.708206686930133,47.179221350423774,-23.233822640057156,14.95274268348507,312694700,36.4575,37.67,1.3430580776558567,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.281153824583612,72.78288402911747
2002-03-25,36.69,36.9,35.52,35.56,87421900,36.757999999999996,36.7605648373311,37.0814,37.14373174005321,38.41765,41.368228691062086,42.56393511924953,-0.06385579966448773,0.026563656205262902,-0.09041945586975064,39.314056337375064,34.20194366262493,36.757999999999996,1.0899182561307685,30.384904696782595,-57.500054625172886,15.734671534157837,225272800,36.347500000000004,37.67,1.3112292344284455,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2882142656847824,64.571893649634
2002-03-26,35.43,36.42,35.4,35.89,92457500,36.808499999999995,36.67765390044243,36.982200000000006,37.09456578946289,38.36795,41.313718952842564,44.723983489816916,-0.12700447957659122,-0.004149970951107921,-0.1228545086254833,39.25155771520758,34.36544228479241,36.808499999999995,12.928759894459159,12.575628279173353,13.635023125030767,16.55199666407001,317730300,36.3175,37.17,1.2532621643487996,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2690561038501553,56.18523749435422
2002-03-27,36.0,36.0,35.4,35.61,64531800,36.869,36.575972576590765,36.8952,37.03634752320945,38.306749999999994,41.25696553042622,43.23813500025386,-0.19736877888577453,-0.042793732538041244,-0.15457504634773328,39.123106474822194,34.614893525177806,36.869,5.540897097625353,6.51985841607176,3.5829744607325384,17.31094142755989,253198500,36.3175,37.17,1.1563322232312756,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2212663821465728,49.1365372881119
2002-03-28,36.02,36.37,35.9,36.06,59539400,36.983,36.52683233120117,36.8096,36.99805938504438,38.24965,41.20525443062099,46.324513627431784,-0.2143508506649212,-0.07710515616341725,-0.13724569450150398,38.78619826969621,35.17980173030379,36.983,17.414248021108282,11.961301671064264,28.32014072119632,17.488174379944294,312737900,36.3175,36.745000000000005,0.9250211946128605,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.1883187834218174,47.62068582353222
2002-04-01,36.9,36.9,35.3,36.75,70730500,37.0335,36.548086394896295,36.769,36.98833156602303,38.189899999999994,41.16092354076407,50.746813045521066,-0.17017041287747503,-0.09571820750622881,-0.07445220537124622,38.749067253078536,35.31793274692146,37.0335,53.70370370370375,25.552949607479132,110.00521189615299,18.18024060006524,383468400,36.2775,36.745000000000005,0.8800674316023873,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2177245846059732,54.76885758038332
2002-04-02,35.99,36.15,35.0,35.09,77759800,36.9305,36.40922102395379,36.677800000000005,36.91388719088487,38.1286,41.10051634135348,41.81994198262752,-0.2660384982248871,-0.12978226564996048,-0.13625623257492664,38.841902364714294,35.01909763528571,36.9305,3.061224489796037,24.726392071536026,-40.26911067368394,19.06857521097228,305708600,36.0175,36.36,0.9805287241606163,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.255744257134118,55.318236974258646
2002-04-03,35.3,35.45,34.3,35.03,85766400,36.811,36.27786664072009,36.6066,36.840009261830566,38.073499999999996,41.04011319367832,41.53553637339864,-0.3429033685315588,-0.17240648622628013,-0.17049688230527865,38.87759042866149,34.74440957133851,36.811,20.05494505494516,25.606624416148318,8.951586332538845,20.41928544969206,219942200,35.8425,36.36,1.0601385212165353,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2481910959102527,54.77995150511795
2002-04-04,34.51,35.16,34.28,34.76,90521500,36.669,36.13330791303246,36.5538,36.75844027117054,38.018299999999996,40.97762450518401,40.21031212746239,-0.4207558638597888,-0.22207636175298187,-0.19867950210680693,38.8841650051035,34.453834994896496,36.669,13.114754098360583,12.076974547700594,15.19031319968056,21.687932012042342,129420700,35.837500000000006,36.125,1.1363556707663969,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.221891731916663,47.055248150247856
2002-04-05,35.01,35.18,34.18,34.37,68426000,36.503499999999995,35.96537382607699,36.4726,36.66477594681092,37.9674,40.911876997669744,38.30898968410222,-0.5080675811242443,-0.2792746056272344,-0.22879297549700994,38.88048359267267,34.12651640732732,36.503499999999995,5.0531914893616445,12.740963547555795,-10.322352627026657,22.941998677941577,60994700,35.7525,36.125,1.2193668546718799,20.06,218.49372000000002,279.79,341.08628000000004,539.52,1.2060423224940442,40.75740149220056
